#;What is your research role?;Please fill in your research role [anonymized];What is the country of your current (or last) affiliation? [anonymized, cleaned];Physical Sciences;Engineering & Technology;Life Sciences;Medicine;Social Sciences & Economics;Law;Arts & Humanities;From which year dates your first scholarly publication?;Google Scholar;Web of Science;Scopus;Mendeley;WorldCat;PubMed;Paperity;(and also) others;Please specify the other tool(s) that you use for searching literature / data etc. (separated with comma's);Institutional access;Pay per view on publisher platform;ResearchGate;Research4Life;Open Access Button;Deepdyve;E-mail the author;(and also) others2;Please specify the other tool(s)/way(s) that you use to get access to literature (separated with comma's);Google Scholar3;JournalTOCs;Browzine;Mendeley4;F1000 Prime;Sparrho;ResearchGate5;(and also) others6;Please specify the other tool(s) that you use to get alerts / recommendations (separated with comma's);Acrobat Reader;using HTML view;iAnnotate;ReadCube;UtopiaDocs;Mendeley7;Hypothes.is;(and also) others8;Please specify the other tool(s) that you use to read / view / annotate(separated with comma's);R;SPSS;Matlab;Excel;iPython Notebook;ROpenSci;DHbox;(and also) others9;Please specify the other tool(s) that you use to analyze data / texts etc. (separated with comma's);Open Science Framework;myExperiment;BenchLing;Protocols.io;Benchfly;Scientific Protocols;Protocol Online;(and also) others10;Please specify the other tool(s) that you use to share notebooks / protocols / workflows (separated with comma's);Word;Google Drive/Docs;Authorea;LaTeX;Scrivener;Overleaf (=WriteLaTeX);Scalar;(and also) others11;Please specify the other tool(s) that you use to write / prepare your manuscript (separated with comma's);EndNote;Zotero;RefWorks;Mendeley12;Papers;REfME;Citavi;(and also) others13;Please specify the other tool(s) that you use for reference management (separated with comma's);arXiv;PubMed Central;Institutional repository;bioRxiv;I share working papers;ResearchGate14;SSRN;(and also) others15;Please specify the other tool(s) that you use to archive/share publications (separated with comma's);GitHub;Figshare;Zenodo;Dryad;Dataverse;Pangaea;BitBucket;(and also) others16;"Please specify the other tool(s) that you use to archive/share data &amp; code (separated with comma's)";JCR (impact factors);DOAJ;Scopus17;Sherpa Romeo;QOAM;SCImago Journal Rank;Journalysis;(and also) others18;Please specify the other tool(s) that you use to decide which journal to submit your manuscript to (separated with comma's);Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);Data journal;Winnower;F1000Research;(and also) others19;Please specify the other tool(s) that you use to publish (separated with comma's);Speakerdeck;Slideshare;F1000Posters;ScienceOpen Posters;Figshare20;Zenodo21;Vimeo;(and also) others22;"Please specify the other tool(s) that you use to archive/share posters &amp; presentations (separated with comma's)";Wikipedia;ResearchBlogging.org;Wordpress;Kudos;FameLab;Pint of Science;Twitter;(and also) others23;Please specify the other tool(s) that you use to tell about your research outside academia (separated with comma's);Google Scholar Citations;ResearchGate24;ORCID;Academia.edu;ResearcherID;Profile page at own institution;My Science Work;(and also) others25;Please specify the other researcher profile(s)  you use (separated with comma's);Peerage of Science;Publons;PubMed Commons;PubPeer;PaperCritic;RubriQ;Academic Karma;(and also) others26;Please specify the other tool(s) that you use for peer review beyond that organized by journals (please separate with comma's);JCR (impact factor);Altmetric;Scopus27;ImpactStory;PLoS article level metrics;Web of Science28;Harzing Publish or Perish;(and also) others29;Please specify the other tool(s) that you use to measure impact (separated with comma's);Language-specific tools 1;Language-specific tools 2;Language-specific tools 3;Language-specific tools 4;Language-specific tools 5;Language-specific tools 6;Language-specific tools 7;Language-specific tools other;Language-specific tools specify other;What do you think will be the most important development in scholarly communication in the coming years?;Do you support the goal of Open Access?;Do you support the goals of Open Science?;source [cleaned];Language
08ee42d05c1b7dd01832ad105f14f754;Professor / Associate professor / Assistant professor;;Netherlands;;;;Medicine;;;;2001-2005;Google Scholar;;;;;PubMed;;;;Institutional access;;ResearchGate;;;;;;;;;;;;;;(and also) others;;Acrobat Reader;using HTML view;;;;Mendeley;;;;R;SPSS;;;;;;(and also) others;SAS, Mplus;;;;;;;;;;Word;;;;;;;;;;;;Mendeley;;;;(and also) others;Reference Manager;;;;;;;;;;;;;;;;;;;;;;;;;;(and also) others;IF;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;(and also) others;various;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;Profile page at own institution;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;open access;Yes;I don't know;7V4u8a;English
090911b94d64c6d06af796b68570acb4;Professor / Associate professor / Assistant professor;;Netherlands;;;;;;Law;;2001-2005;Google Scholar;;;;;;;;;Institutional access;;ResearchGate;;;;E-mail the author;;;;;;;;;;;;Acrobat Reader;;iAnnotate;;;;;;;;;;;;;;;;;;;;;;;;;Word;;;;;;;;;;;;;;;;;;;;;bioRxiv;I share working papers;ResearchGate;;(and also) others;LinkedIn;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;;Academia.edu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Internationalisering;Yes;Yes;7V4u8a;English
091233f1d11280a1d5631562c24228e7;PhD student;;Germany;;Engineering & Technology;;Medicine;Social Sciences & Economics;;;I haven't published (yet);Google Scholar;Web of Science;Scopus;;WorldCat;PubMed;;;;Institutional access;;ResearchGate;;Open Access Button;;;;;Google Scholar;;;;;;;;;;;;;;;;(and also) others;Papers for Mac;;;;Excel;;;;(and also) others;Atlas.TI;;;;;;;;(and also) others;Evernote;Word;;;;Scrivener;;;(and also) others;Manuscripts (for Mac);;;;;Papers;;;;;;;;;;;;(and also) others;Papers (for Mac);;;;;;;;(and also) others;Atlas.TI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;Profile page at own institution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Collaboration & focus on more societal impact in research;Yes;Yes;7V4u8a;English
0962229d65799906f57927cb2f80b4b1;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;;;;;PubMed;;;;Institutional access;Pay per view on publisher platform;ResearchGate;;;;E-mail the author;;;;;;;;;ResearchGate;(and also) others;PubMed;Acrobat Reader;using HTML view;;;;Mendeley;;;;;SPSS;;;;;;;;;;;;;Scientific Protocols;;;;Word;;;;;;;;;;;;Mendeley;;;;;;;PubMed Central;Institutional repository;;;ResearchGate;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
096a06baa0bc8358a3d62aca4d23f964;Postdoc;;Netherlands;;;Life Sciences;;;;;2006-2010;Google Scholar;Web of Science;;;;PubMed;;(and also) others;Researchgate;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;using HTML view;;ReadCube;;;;;;;SPSS;;Excel;;;;(and also) others;GraphPad;;;;;;;;(and also) others;OneNote, Wiki;Word;;;;;;;;;EndNote;;;;;;;;;;;Institutional repository;;;ResearchGate;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;ORCID;;ResearcherID;Profile page at own institution;;;;;;;;;;;;;JCR (impact factor);;;;;Web of Science;;;;;;;;;;;;;;Yes;I don't know;7V4u8a;English
09791439497fa0b9bed50c40418bcebc;PhD student;;Netherlands;;;;;Social Sciences & Economics;Law;;2011-2016;Google Scholar;Web of Science;;;;;;;;Institutional access;;ResearchGate;;;;;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;;;;;;;;;;;;;;;;;;;;;;;;;;;Word;;;;;;;;;EndNote;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;;;;;;;;;;(and also) others;;;ResearchGate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Review of articles;Yes;Yes;7V4u8a;English
09c2fc54a84d877e50e710ec7b6b64bc;Postdoc;;Netherlands;;;;Medicine;;;;2006-2010;Google Scholar;;;;;PubMed;;;;Institutional access;Pay per view on publisher platform;ResearchGate;;Open Access Button;;;;;;JournalTOCs;;;;;;(and also) others;puimde;Acrobat Reader;using HTML view;;;;Mendeley;;(and also) others;mac viewer;R;SPSS;;Excel;;;;(and also) others;numbers;;;;;;;;;;Word;;;LaTeX;;;;(and also) others;libreoffice;;Zotero;;Mendeley;;;;;;;;;;;ResearchGate;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;;;;Profile page at own institution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
09fc76668a0eb6cae63f81f7eabab274;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;I haven't published (yet);Google Scholar;Web of Science;;;;PubMed;;;;Institutional access;;ResearchGate;;;;;(and also) others;google (often able to find pdf, for example on authors website);Google Scholar;;;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;SPSS;;Excel;;ROpenSci;;(and also) others;"Mplus
Stata";;;;;;;;;;Word;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;;;;;Wordpress;;;;Twitter;;;Google Scholar Citations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;open access;Yes;Yes;7V4u8a;English
0aa738da7a5467e7f331324f42db6fc7;Librarian;;Netherlands;;;;;;;Arts & Humanities;before 1991;Google Scholar;Web of Science;Scopus;;WorldCat;PubMed;;;;Institutional access;Pay per view on publisher platform;;;Open Access Button;;;;;Google Scholar;JournalTOCs;Browzine;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;;;Excel;;;;(and also) others;;;;;;;;;(and also) others;;Word;Google Drive/Docs;;;;;;;;EndNote;;RefWorks;Mendeley;;;;;;;;Institutional repository;;;;;;;;;;;;;;(and also) others;;JCR (impact factors);DOAJ;Scopus;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;(and also) others;;Wikipedia;;Wordpress;;;;;;;Google Scholar Citations;;;Academia.edu;;;;;;;;;;;;;(and also) others;;JCR (impact factor);Altmetric;Scopus;;;;;;;;;;;;;;;;;No;Yes;7V4u8a;English
0b1d39a3f3fb6a84a143c7eeae879ff7;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;Web of Science;;Mendeley;;PubMed;;;;Institutional access;Pay per view on publisher platform;ResearchGate;;Open Access Button;;E-mail the author;;;;;;;;;ResearchGate;(and also) others;Academia, Web of Science;Acrobat Reader;;;;;Mendeley;;(and also) others;Preview (Mac app);R;;;Excel;;;;(and also) others;Stata;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;Mendeley;;;;;;;;;;;ResearchGate;;(and also) others;ResearcherID, ORCID, Academia;;;;;;;;;;JCR (impact factors);;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wordpress;;;;Twitter;(and also) others;Facebook, Linkedin, Google+;Google Scholar Citations;ResearchGate;ORCID;Academia.edu;ResearcherID;;;;;;;;;;;;;;JCR (impact factor);Altmetric;;;;Web of Science;;;;;;;;;;;;;Sharing open database;Yes;Yes;7V4u8a;English
0b28122a5aaca1b17fc6043376295e4e;Librarian;;Netherlands;;;Life Sciences;Medicine;;;;before 1991;Google Scholar;Web of Science;;;;PubMed;;(and also) others;Embase , PsycINFO, Cochrane Library, Sportdiscus, CINAHL, ERIC;Institutional access;;ResearchGate;;;;;;;;JournalTOCs;;;;;ResearchGate;(and also) others;PubMed Alert;Acrobat Reader;using HTML view;;;;;;;;;;;;;;;;;;;;;;;;;;Word;;;;;;;(and also) others;Reference Manager;;;;;;;;(and also) others;Reference Manager;;;;;;ResearchGate;;;;;;;;;;;;;JCR (impact factors);DOAJ;;Sherpa Romeo;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;;;;;Wordpress;;;;;;;;ResearchGate;ORCID;;;;;;;;;;;;;;;;JCR (impact factor);;;;;Web of Science;;;;;;;;;;;;;Open access , open data, altmetrics;Yes;Yes;7V4u8a;English
0b2bfc6260ef0a7ab24887436ad7065a;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;;;2006-2010;Google Scholar;;;;;;;(and also) others;Proquest Abi/inform;Institutional access;;ResearchGate;;;;E-mail the author;;;Google Scholar;JournalTOCs;;;;;ResearchGate;;;Acrobat Reader;using HTML view;;;;;;(and also) others;Zotero;;SPSS;;Excel;;;;(and also) others;QSR Nvivo;;;;;;;;(and also) others;Google Drive, Dropbox;Word;Google Drive/Docs;;;;;;;;;Zotero;;;;;;;;;;Institutional repository;;;ResearchGate;SSRN;;;;;;;;;;;;JCR (impact factors);;;;;;;(and also) others;Eigenfactor.org;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);;;;;;;;;;;;;;;;Wikipedia;;;;;;Twitter;(and also) others;Column in newspaper;Google Scholar Citations;ResearchGate;;Academia.edu;;;;;;;;;;;;;;;JCR (impact factor);;;;;;Harzing Publish or Perish;(and also) others;Eigenfactor.org, Google scholar;;;;;;;;;;Open access, open science;Yes;Yes;7V4u8a;English
0b594f64494e93ca3aa5d7a4b3938c1a;PhD student;;Netherlands;;;Life Sciences;;;;;2011-2016;Google Scholar;;;Mendeley;;PubMed;;;;Institutional access;;;;Open Access Button;;E-mail the author;;;;;;;;;;(and also) others;RSS feed;Acrobat Reader;;iAnnotate;;;Mendeley;;;;R;SPSS;;Excel;;;;;;;;;;;;;;;Word;;;;;;;;;;;;Mendeley;;;;;;;;;;;;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;;;Wikipedia;;;;;;Twitter;;;;ResearchGate;ORCID;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;More open access & more non-profit publishers;Yes;Yes;7V4u8a;English
0c659c2c47566fdf8affc4224ce2034d;Postdoc;;Netherlands;;;Life Sciences;;;;;2006-2010;Google Scholar;Web of Science;;;;PubMed;;(and also) others;picarta, cinahl, googlebooks for references, website of libraries of other universities,  ;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;;;;;;;;;;SPSS;;Excel;;;;;;Open Science Framework;;;;;;;;;Word;;;;;;;;;;;;;;;;(and also) others;reference manager;;PubMed Central;;;;ResearchGate;;;;;;;;;;;;;JCR (impact factors);;Scopus;;;;;;;Topical journal (traditional publisher);;Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;;;Wikipedia;;Wordpress;;;;;;;;ResearchGate;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;Web of Science;;;;;;;;;;;;;to get acces to all articles;Yes;Yes;7V4u8a;English
